FiscalYear,CurrencyName,SalesTerritoryGroup,SalesTerritoryCountry,SalesTerritoryRegion,ResellerName,ProductLine,Color,ListPrice,EnglishProductName,SalesTotal
2007,US Dollar,North America,United States,Northwest,Front Sporting Goods,S ,Red,33.6442,"Sport-100 Helmet, Red",484.476
2007,US Dollar,North America,United States,Northwest,Front Sporting Goods,S ,Black,74.99,"Women's Tights, L",1323.7535
2007,US Dollar,North America,United States,Northwest,Front Sporting Goods,S ,Black,74.99,"Women's Tights, M",494.934
2007,US Dollar,North America,United States,Northwest,Front Sporting Goods,S ,Black,74.99,"Women's Tights, S",1169.844
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,37.99,"Full-Finger Gloves, L",692.2082
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,37.99,"Full-Finger Gloves, M",670.6147
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,37.99,"Full-Finger Gloves, S",113.97
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,1226.9091,"HL Mountain Frame - Black, 42",4416.873
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 38",3721.3635
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,300.215,HL Mountain Front Wheel,720.516
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,NA,109.3364,HL Mountain Handlebars,393.6108
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,327.215,HL Mountain Rear Wheel,1177.974
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,60.745,LL Mountain Front Wheel,109.341
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,NA,40.4909,LL Mountain Handlebars,48.589
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,87.745,LL Mountain Rear Wheel,315.882
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,348.76,"ML Mountain Frame - Black, 38",1883.304
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,348.76,"ML Mountain Frame - Black, 44",627.768
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,348.76,"ML Mountain Frame - Black, 48",1046.28
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,209.025,ML Mountain Front Wheel,250.83
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,NA,56.2909,ML Mountain Handlebars,168.8725
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,236.025,ML Mountain Rear Wheel,424.845
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,2049.0982,"Mountain-200 Black, 38",22130.2602
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,2049.0982,"Mountain-200 Black, 42",18441.8835
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,2049.0982,"Mountain-200 Black, 46",18441.8835
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Silver,2071.4196,"Mountain-200 Silver, 38",14914.2216
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Silver,2071.4196,"Mountain-200 Silver, 42",8699.9626
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Silver,2071.4196,"Mountain-200 Silver, 46",21128.4806
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,1079.99,"Mountain-300 Black, 38",8423.922
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,1079.99,"Mountain-300 Black, 40",1943.982
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,1079.99,"Mountain-300 Black, 44",11663.892
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,M ,Black,1079.99,"Mountain-300 Black, 48",3239.97
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,S ,NA,25,Cable Lock,75
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,S ,Multi,89.99,"Men's Bib-Shorts, S",107.988
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,S ,NA,19.99,Minipump,59.97
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,S ,Blue,33.6442,"Sport-100 Helmet, Blue",20.1865
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,S ,Black,74.99,"Women's Tights, L",44.994
2007,US Dollar,North America,United States,Northwest,Frugal Bike Shop,S ,Black,74.99,"Women's Tights, S",44.994
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,37.99,"Full-Finger Gloves, L",1829.2185
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,37.99,"Full-Finger Gloves, M",780.9832
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,37.99,"Full-Finger Gloves, S",159.558
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,1226.9091,"HL Mountain Frame - Black, 42",7361.455
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 38",5954.1816
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,NA,109.3364,HL Mountain Handlebars,918.4252
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,327.215,HL Mountain Rear Wheel,3337.593
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,60.745,LL Mountain Front Wheel,364.47
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,NA,40.4909,LL Mountain Handlebars,72.8835
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,87.745,LL Mountain Rear Wheel,421.176
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,348.76,"ML Mountain Frame - Black, 38",1255.536
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,348.76,"ML Mountain Frame - Black, 44",2720.328
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,348.76,"ML Mountain Frame - Black, 48",4658.5966
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,209.025,ML Mountain Front Wheel,1254.15
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,NA,56.2909,ML Mountain Handlebars,574.1665
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,236.025,ML Mountain Rear Wheel,1982.61
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,2049.0982,"Mountain-200 Black, 38",24589.178
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,2049.0982,"Mountain-200 Black, 42",23359.7191
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,2049.0982,"Mountain-200 Black, 46",24589.178
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Silver,2071.4196,"Mountain-200 Silver, 38",32836.9731
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Silver,2071.4196,"Mountain-200 Silver, 42",40294.0839
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Silver,2071.4196,"Mountain-200 Silver, 46",31071.295
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,1079.99,"Mountain-300 Black, 38",10367.904
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,1079.99,"Mountain-300 Black, 40",11936.4815
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,1079.99,"Mountain-300 Black, 44",19439.82
2007,US Dollar,North America,United States,Northwest,Great Bikes,M ,Black,1079.99,"Mountain-300 Black, 48",17495.838
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,8.6442,AWC Logo Cap,103.73
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,NA,25,Cable Lock,90
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Black,23.5481,"Half-Finger Gloves, M",155.4179
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",576.808
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",432.606
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, XL",230.7232
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,89.99,"Men's Bib-Shorts, L",161.982
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,89.99,"Men's Bib-Shorts, M",215.976
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Multi,89.99,"Men's Bib-Shorts, S",323.964
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Black,59.99,"Men's Sports Shorts, M",395.934
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,NA,19.99,Minipump,179.91
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Black,33.6442,"Sport-100 Helmet, Black",277.5645
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Blue,33.6442,"Sport-100 Helmet, Blue",201.8651
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Red,33.6442,"Sport-100 Helmet, Red",222.0516
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Black,74.99,"Women's Tights, L",449.94
2007,US Dollar,North America,United States,Northwest,Great Bikes,S ,Black,74.99,"Women's Tights, S",629.916
2007,US Dollar,North America,United States,Northwest,Imported and Domestic Cycles,R ,Black,248.385,ML Road Front Wheel,149.031
2007,US Dollar,North America,United States,Northwest,Latest Accessories Sales,R ,Red,782.99,"Road-650 Red, 44",164.4279
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,37.99,"Full-Finger Gloves, L",1558.4485
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,37.99,"Full-Finger Gloves, M",889.9462
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,37.99,"Full-Finger Gloves, S",250.734
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,1226.9091,"HL Mountain Frame - Black, 42",4416.873
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 38",9675.5451
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,NA,109.3364,HL Mountain Handlebars,590.4162
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,327.215,HL Mountain Rear Wheel,2355.948
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,60.745,LL Mountain Front Wheel,400.917
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,NA,40.4909,LL Mountain Handlebars,97.178
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,87.745,LL Mountain Rear Wheel,579.117
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,348.76,"ML Mountain Frame - Black, 38",2929.584
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,348.76,"ML Mountain Frame - Black, 44",2092.56
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,348.76,"ML Mountain Frame - Black, 48",3975.864
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,209.025,ML Mountain Front Wheel,627.075
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,NA,56.2909,ML Mountain Handlebars,371.5195
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,236.025,ML Mountain Rear Wheel,2265.84
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,2049.0982,"Mountain-200 Black, 38",30736.4725
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,2049.0982,"Mountain-200 Black, 42",28729.9963
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,2049.0982,"Mountain-200 Black, 46",39795.1264
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Silver,2071.4196,"Mountain-200 Silver, 38",37285.554
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Silver,2071.4196,"Mountain-200 Silver, 42",33556.9986
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Silver,2071.4196,"Mountain-200 Silver, 46",23614.1842
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,1079.99,"Mountain-300 Black, 38",17495.838
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,1079.99,"Mountain-300 Black, 40",16847.844
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,1079.99,"Mountain-300 Black, 44",11015.898
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,M ,Black,1079.99,"Mountain-300 Black, 48",13607.874
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,8.6442,AWC Logo Cap,57.0515
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,NA,25,Cable Lock,270
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Black,23.5481,"Half-Finger Gloves, M",183.6757
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",490.2868
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",519.1272
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, XL",144.202
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,89.99,"Men's Bib-Shorts, L",161.982
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,89.99,"Men's Bib-Shorts, M",485.946
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Multi,89.99,"Men's Bib-Shorts, S",215.976
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Black,59.99,"Men's Sports Shorts, M",575.904
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,NA,19.99,Minipump,107.946
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Black,33.6442,"Sport-100 Helmet, Black",252.3313
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Blue,33.6442,"Sport-100 Helmet, Blue",257.378
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Red,33.6442,"Sport-100 Helmet, Red",196.8185
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Black,74.99,"Women's Tights, L",719.904
2007,US Dollar,North America,United States,Northwest,Latest Sports Equipment,S ,Black,74.99,"Women's Tights, S",494.934
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,1301.3636,"HL Road Frame - Black, 44",2342.4546
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,1301.3636,"HL Road Frame - Red, 44",1561.6364
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,330.06,HL Road Front Wheel,1782.324
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,NA,109.3364,HL Road Handlebars,656.018
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,357.06,HL Road Rear Wheel,428.472
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,306.5636,"LL Road Frame - Black, 52",2391.1966
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,306.5636,"LL Road Frame - Black, 58",1287.5674
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,337.22,"LL Road Frame - Red, 44",1011.66
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,337.22,"LL Road Frame - Red, 48",1213.992
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,337.22,"LL Road Frame - Red, 60",2630.316
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,337.22,"LL Road Frame - Red, 62",2023.32
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,NA,40.4909,LL Road Handlebars,72.8835
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,112.565,LL Road Rear Wheel,1215.702
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 38",5515.6959
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 44",3568.9797
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 48",1946.7162
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,248.385,ML Road Front Wheel,1788.372
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,275.385,ML Road Rear Wheel,165.231
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,2181.5625,"Road-250 Black, 44",22251.9375
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,2181.5625,"Road-250 Black, 48",18325.125
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,2181.5625,"Road-250 Black, 52",13089.375
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,2181.5625,"Road-250 Black, 58",18325.125
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,2443.35,"Road-250 Red, 44",21990.15
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,2443.35,"Road-250 Red, 48",20524.14
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,2443.35,"Road-250 Red, 52",24922.17
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,2181.5625,"Road-250 Red, 58",24869.8125
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,1000.4375,"Road-550-W Yellow, 38",14406.3
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,1000.4375,"Road-550-W Yellow, 40",13806.0375
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,1000.4375,"Road-550-W Yellow, 42",9604.2
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,1000.4375,"Road-550-W Yellow, 44",9604.2
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Yellow,1000.4375,"Road-550-W Yellow, 48",9003.9375
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,782.99,"Road-650 Black, 44",7516.704
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,782.99,"Road-650 Black, 48",4697.94
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,782.99,"Road-650 Black, 52",7986.498
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,782.99,"Road-650 Black, 58",10335.468
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,782.99,"Road-650 Black, 60",8926.086
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Black,782.99,"Road-650 Black, 62",8456.292
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,782.99,"Road-650 Red, 44",5355.6516
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,782.99,"Road-650 Red, 48",7986.498
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,782.99,"Road-650 Red, 52",8456.292
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,782.99,"Road-650 Red, 58",9395.88
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,782.99,"Road-650 Red, 60",9395.88
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,R ,Red,782.99,"Road-650 Red, 62",7046.91
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,8.6442,AWC Logo Cap,119.2895
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,NA,25,Cable Lock,60
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Black,23.5481,"Half-Finger Gloves, M",84.7734
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",863.2888
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",173.0424
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, XL",432.606
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,89.99,"Men's Bib-Shorts, L",107.988
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,89.99,"Men's Bib-Shorts, M",971.892
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Multi,89.99,"Men's Bib-Shorts, S",215.976
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Black,59.99,"Men's Sports Shorts, M",251.958
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,NA,19.99,Minipump,107.946
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Black,33.6442,"Sport-100 Helmet, Black",282.611
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Blue,33.6442,"Sport-100 Helmet, Blue",363.357
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Red,33.6442,"Sport-100 Helmet, Red",262.4245
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Black,74.99,"Women's Tights, L",674.91
2007,US Dollar,North America,United States,Northwest,Mail-Order Outlet,S ,Black,74.99,"Women's Tights, S",944.874
2007,US Dollar,North America,United States,Northwest,Metro Cycle Shop,M ,Black,37.99,"Full-Finger Gloves, L",45.588
2007,US Dollar,North America,United States,Northwest,Metro Cycle Shop,M ,Silver,2071.4196,"Mountain-200 Silver, 38",2485.7036
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,37.99,"Full-Finger Gloves, L",296.322
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,37.99,"Full-Finger Gloves, M",296.322
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,37.99,"Full-Finger Gloves, S",136.764
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,327.215,HL Mountain Rear Wheel,588.987
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,348.76,"ML Mountain Frame - Black, 48",418.512
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,NA,56.2909,ML Mountain Handlebars,33.7745
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,2049.0982,"Mountain-200 Black, 38",6147.2945
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Black,2049.0982,"Mountain-200 Black, 42",7376.7534
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Silver,2071.4196,"Mountain-200 Silver, 38",2485.7036
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Silver,2071.4196,"Mountain-200 Silver, 42",6214.259
2007,US Dollar,North America,United States,Northwest,Moderately-Priced Bikes Store,M ,Silver,2071.4196,"Mountain-200 Silver, 46",2485.7036
2007,US Dollar,North America,United States,Northwest,Nonskid Tire Company,NULL,NA,148.22,LL Fork,88.932
2007,US Dollar,North America,United States,Northwest,Nonskid Tire Company,M ,Black,348.76,"ML Mountain Frame - Black, 40",209.256
2007,US Dollar,North America,United States,Northwest,Nonskid Tire Company,M ,Black,2049.0982,"Mountain-200 Black, 46",1229.4589
2007,US Dollar,North America,United States,Northwest,Nonskid Tire Company,M ,Black,1079.99,"Mountain-300 Black, 44",1295.988
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Black,330.06,HL Road Front Wheel,1584.288
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Black,306.5636,"LL Road Frame - Black, 52",551.8146
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Red,337.22,"LL Road Frame - Red, 44",606.996
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Red,337.22,"LL Road Frame - Red, 60",1416.324
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Black,112.565,LL Road Rear Wheel,878.007
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Yellow,540.7545,"ML Road Frame-W - Yellow, 44",2595.6216
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Black,248.385,ML Road Front Wheel,894.186
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Black,782.99,"Road-650 Black, 52",8456.292
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Black,782.99,"Road-650 Black, 58",4228.146
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Red,782.99,"Road-650 Red, 44",2208.0318
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Red,782.99,"Road-650 Red, 48",4228.146
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Red,782.99,"Road-650 Red, 60",7516.704
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,R ,Red,782.99,"Road-650 Red, 62",6107.322
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",28.8404
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,S ,Blue,33.6442,"Sport-100 Helmet, Blue",15.1399
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,S ,Red,33.6442,"Sport-100 Helmet, Red",15.1399
2007,US Dollar,North America,United States,Northwest,Official Parts Shop,S ,Black,74.99,"Women's Tights, S",44.994
2007,US Dollar,North America,United States,Northwest,Outdoor Sports Supply,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 42",744.2727
2007,US Dollar,North America,United States,Northwest,Outdoor Sports Supply,M ,Black,300.215,HL Mountain Front Wheel,180.129
2007,US Dollar,North America,United States,Northwest,Outdoor Sports Supply,M ,Black,348.76,"ML Mountain Frame - Black, 38",418.512
2007,US Dollar,North America,United States,Northwest,Outdoor Sports Supply,S ,Multi,89.99,"Men's Bib-Shorts, M",53.994
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,NULL,NA,229.49,HL Fork,1239.246
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,NULL,NA,124.73,HL Headset,224.514
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,NULL,NA,148.22,LL Fork,355.728
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,NULL,NA,34.2,LL Headset,82.08
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,NULL,NA,102.29,ML Headset,1166.106
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Black,37.99,"Full-Finger Gloves, L",341.91
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Black,37.99,"Full-Finger Gloves, M",159.558
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Black,1226.9091,"HL Mountain Frame - Black, 38",4416.873
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Black,1226.9091,"HL Mountain Frame - Black, 42",5153.0185
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 38",8186.9997
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 42",1488.5454
2007,US Dollar,North America,United States,Northwest,Permanent Finish Products,M ,Silver,1240.4545,"HL Mountain Frame - Silver, 46",2977.0908
